Timestamp,temperature,humidity,pressure,voc,pir
2026-03-17 22:49:35,31.30,79.83,101078,24.90,0
2026-03-17 22:49:45,31.30,79.82,101078,25.08,0
2026-03-17 22:49:55,31.30,79.83,101077,24.84,0
2026-03-17 22:50:05,31.30,79.79,101076,24.98,0
2026-03-17 22:50:15,31.31,79.78,101075,25.11,0
2026-03-17 22:50:26,31.31,79.76,101075,25.01,0
2026-03-17 22:50:36,31.31,79.77,101075,25.05,0
2026-03-17 22:50:46,31.31,79.77,101075,25.04,0
2026-03-17 22:50:56,31.31,79.76,101075,24.95,0
2026-03-17 22:51:07,31.31,79.73,101075,25.05,0
2026-03-17 22:51:17,31.31,79.73,101075,25.07,0
2026-03-17 22:51:27,31.31,79.68,101075,25.08,0
2026-03-17 22:51:37,31.31,79.68,101075,25.14,0
2026-03-17 22:51:48,31.30,79.71,101075,25.14,0
2026-03-17 22:51:58,31.30,79.67,101074,25.18,0
