Timestamp,temperature,humidity,pressure,voc,pir
2026-03-17 21:31:03,31.14,78.51,101036,29.31,0
2026-03-17 21:31:13,31.14,78.52,101035,29.45,0
2026-03-17 21:31:23,31.13,78.54,101034,29.43,0
2026-03-17 21:31:33,31.13,78.52,101034,29.43,0
2026-03-17 21:31:44,31.14,78.52,101034,29.35,1
2026-03-17 21:31:54,31.13,78.52,101033,29.35,1
2026-03-17 21:32:04,31.13,78.52,101033,29.43,1
2026-03-17 21:32:14,31.14,78.52,101033,29.35,1
2026-03-17 21:32:24,31.14,78.52,101034,29.41,1
2026-03-17 21:32:35,31.14,78.52,101032,29.43,1
2026-03-17 21:32:45,31.14,78.53,101032,29.45,1
2026-03-17 21:32:55,31.13,78.54,101032,29.48,1
2026-03-17 21:33:05,31.13,78.54,101032,29.50,1
2026-03-17 21:33:16,31.13,78.52,101032,29.52,1
2026-03-17 21:33:26,31.13,78.54,101032,29.45,1
2026-03-17 21:33:36,31.13,78.54,101032,29.54,1
2026-03-17 21:33:46,31.13,78.53,101031,29.56,1
2026-03-17 21:33:57,31.13,78.53,101031,29.45,1
2026-03-17 21:34:07,31.13,78.54,101030,29.54,1
2026-03-17 21:34:17,31.13,78.52,101030,29.45,1
2026-03-17 21:34:27,31.13,78.54,101030,29.48,1
2026-03-17 21:34:37,31.14,78.52,101029,29.58,1
2026-03-17 21:34:48,31.14,78.54,101030,29.45,1
2026-03-17 21:34:58,31.13,78.54,101029,29.43,1
2026-03-17 21:35:08,31.13,78.56,101030,29.43,1
2026-03-17 21:35:18,31.13,78.57,101029,29.50,1
2026-03-17 21:35:29,31.13,78.55,101029,29.45,1
2026-03-17 21:35:39,31.13,78.55,101029,29.52,1
2026-03-17 21:35:49,31.13,78.56,101029,29.56,0
2026-03-17 21:35:59,31.12,78.60,101029,29.56,0
2026-03-17 21:36:10,31.12,78.57,101029,29.52,0
2026-03-17 21:36:20,31.12,78.58,101029,29.52,0
2026-03-17 21:36:30,31.12,78.58,101028,29.54,0
2026-03-17 21:36:40,31.12,78.59,101028,29.56,0
2026-03-17 21:36:50,31.12,78.60,101028,29.50,0
2026-03-17 21:37:01,31.12,78.61,101028,29.66,0
2026-03-17 21:37:11,31.12,78.59,101027,29.52,0
